reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
GBR,United Kingdom,ITA,Italy,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",8613542.448,2025,Export
GBR,United Kingdom,ITA,Italy,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",8449082.0,2025,Export
GBR,United Kingdom,ITA,Italy,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",164460.448,2025,Export
GBR,United Kingdom,ITA,Italy,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1592667.366,2025,Export
GBR,United Kingdom,ITA,Italy,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5112.6,2025,Export
GBR,United Kingdom,ITA,Italy,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1597779.965,2025,Export
GBR,United Kingdom,JAM,Jamaica,agriculture,10,Cereals,1.338,2025,Export
GBR,United Kingdom,JAM,Jamaica,agriculture,10,Cereals,1.338,2025,Export
GBR,United Kingdom,JAM,Jamaica,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",216829.305,2025,Export
GBR,United Kingdom,JAM,Jamaica,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",216829.305,2025,Export
GBR,United Kingdom,JAM,Jamaica,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",40826.762,2025,Export
GBR,United Kingdom,JAM,Jamaica,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",40826.762,2025,Export
GBR,United Kingdom,JOR,Jordan,agriculture,10,Cereals,15750.939,2025,Export
GBR,United Kingdom,JOR,Jordan,agriculture,10,Cereals,15750.939,2025,Export
GBR,United Kingdom,JOR,Jordan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",549208.353,2025,Export
GBR,United Kingdom,JOR,Jordan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",549208.353,2025,Export
GBR,United Kingdom,JOR,Jordan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",196225.166,2025,Export
GBR,United Kingdom,JOR,Jordan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",196225.166,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,10,Cereals,305434.521,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,10,Cereals,305380.745,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,10,Cereals,53.776,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",56606839.542,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",127.172,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",56606966.714,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",560.604,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",934103.244,2025,Export
GBR,United Kingdom,JPN,Japan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",933542.64,2025,Export
GBR,United Kingdom,KAZ,Kazakhstan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",9391.39,2025,Export
GBR,United Kingdom,KAZ,Kazakhstan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",9391.39,2025,Export
GBR,United Kingdom,KAZ,Kazakhstan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",10392.743,2025,Export
GBR,United Kingdom,KAZ,Kazakhstan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",10392.743,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,10,Cereals,5890.453,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,10,Cereals,5890.453,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",164044.588,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",164044.588,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",403075.071,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",403986.159,2025,Export
GBR,United Kingdom,KEN,Kenya,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",911.088,2025,Export
GBR,United Kingdom,KGZ,Kyrgyzstan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",254584.719,2025,Export
GBR,United Kingdom,KGZ,Kyrgyzstan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",254584.719,2025,Export
GBR,United Kingdom,KHM,Cambodia,agriculture,10,Cereals,77.67,2025,Export
GBR,United Kingdom,KHM,Cambodia,agriculture,10,Cereals,165751.294,2025,Export
GBR,United Kingdom,KHM,Cambodia,agriculture,10,Cereals,165828.964,2025,Export
GBR,United Kingdom,KHM,Cambodia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",62673.309,2025,Export
GBR,United Kingdom,KHM,Cambodia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",62673.309,2025,Export
GBR,United Kingdom,KIR,Kiribati,agriculture,10,Cereals,5934.068,2025,Export
GBR,United Kingdom,KIR,Kiribati,agriculture,10,Cereals,5934.068,2025,Export
GBR,United Kingdom,KNA,Saint Kitts and Nevis,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",66531.635,2025,Export
GBR,United Kingdom,KNA,Saint Kitts and Nevis,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",66531.635,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,10,Cereals,189815.844,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,10,Cereals,189815.844,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1046096.787,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1046096.787,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",144082.316,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",29.431,2025,Export
GBR,United Kingdom,KOR,Rep. of Korea,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",144111.747,2025,Export
GBR,United Kingdom,KWT,Kuwait,agriculture,10,Cereals,33877.957,2025,Export
GBR,United Kingdom,KWT,Kuwait,agriculture,10,Cereals,33877.957,2025,Export
GBR,United Kingdom,KWT,Kuwait,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3615060.711,2025,Export
GBR,United Kingdom,KWT,Kuwait,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3615060.711,2025,Export
GBR,United Kingdom,KWT,Kuwait,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",116245.494,2025,Export
GBR,United Kingdom,KWT,Kuwait,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",116245.494,2025,Export
GBR,United Kingdom,LBN,Lebanon,agriculture,10,Cereals,21637.838,2025,Export
GBR,United Kingdom,LBN,Lebanon,agriculture,10,Cereals,21637.838,2025,Export
GBR,United Kingdom,LBN,Lebanon,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",120803.277,2025,Export
GBR,United Kingdom,LBN,Lebanon,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",120803.277,2025,Export
GBR,United Kingdom,LBN,Lebanon,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",11667.077,2025,Export
GBR,United Kingdom,LBN,Lebanon,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",11667.077,2025,Export
GBR,United Kingdom,LBR,Liberia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",26497.663,2025,Export
GBR,United Kingdom,LBR,Liberia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",26497.663,2025,Export
GBR,United Kingdom,LBY,Libya,agriculture,10,Cereals,2024.198,2025,Export
GBR,United Kingdom,LBY,Libya,agriculture,10,Cereals,2024.198,2025,Export
GBR,United Kingdom,LBY,Libya,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",196974.788,2025,Export
GBR,United Kingdom,LBY,Libya,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",196974.788,2025,Export
GBR,United Kingdom,LCA,Saint Lucia,agriculture,10,Cereals,9967.656,2025,Export
GBR,United Kingdom,LCA,Saint Lucia,agriculture,10,Cereals,9967.656,2025,Export
GBR,United Kingdom,LCA,Saint Lucia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",53433.93,2025,Export
GBR,United Kingdom,LCA,Saint Lucia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",53433.93,2025,Export
GBR,United Kingdom,LKA,Sri Lanka,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",7331.873,2025,Export
GBR,United Kingdom,LKA,Sri Lanka,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",7331.873,2025,Export
GBR,United Kingdom,LKA,Sri Lanka,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",26808.791,2025,Export
GBR,United Kingdom,LKA,Sri Lanka,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",26808.791,2025,Export
GBR,United Kingdom,LTU,Lithuania,agriculture,10,Cereals,2397062.661,2025,Export
GBR,United Kingdom,LTU,Lithuania,agriculture,10,Cereals,2397062.661,2025,Export
GBR,United Kingdom,LTU,Lithuania,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",332484.318,2025,Export
GBR,United Kingdom,LTU,Lithuania,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",332484.318,2025,Export
GBR,United Kingdom,LUX,Luxembourg,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",54937.781,2025,Export
GBR,United Kingdom,LUX,Luxembourg,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",54937.781,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,10,Cereals,93215.164,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,10,Cereals,94229.742,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,10,Cereals,187444.906,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1084.87,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1084.87,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2516.748,2025,Export
GBR,United Kingdom,LVA,Latvia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2516.748,2025,Export
GBR,United Kingdom,MAR,Morocco,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",163774.54,2025,Export
GBR,United Kingdom,MAR,Morocco,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",163774.54,2025,Export
GBR,United Kingdom,MAR,Morocco,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",7396.034,2025,Export
GBR,United Kingdom,MAR,Morocco,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1602531.529,2025,Export
GBR,United Kingdom,MAR,Morocco,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1595135.496,2025,Export
GBR,United Kingdom,MDG,Madagascar,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",4458.72,2025,Export
GBR,United Kingdom,MDG,Madagascar,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",4458.72,2025,Export
GBR,United Kingdom,MDV,Maldives,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2654.433,2025,Export
GBR,United Kingdom,MDV,Maldives,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2654.433,2025,Export
GBR,United Kingdom,MDV,Maldives,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",13425.823,2025,Export
GBR,United Kingdom,MDV,Maldives,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",13425.823,2025,Export
GBR,United Kingdom,MEX,Mexico,agriculture,10,Cereals,105535.058,2025,Export
GBR,United Kingdom,MEX,Mexico,agriculture,10,Cereals,105535.058,2025,Export
GBR,United Kingdom,MEX,Mexico,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",111365.547,2025,Export
GBR,United Kingdom,MEX,Mexico,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",111365.547,2025,Export
GBR,United Kingdom,MEX,Mexico,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",15002.71,2025,Export
GBR,United Kingdom,MEX,Mexico,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",15002.71,2025,Export
GBR,United Kingdom,MKD,North Macedonia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",27699.31,2025,Export
GBR,United Kingdom,MKD,North Macedonia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",27699.31,2025,Export
GBR,United Kingdom,MKD,North Macedonia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5584.959,2025,Export
GBR,United Kingdom,MKD,North Macedonia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5584.959,2025,Export
GBR,United Kingdom,MLI,Mali,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",767445.9,2025,Export
GBR,United Kingdom,MLI,Mali,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",767445.9,2025,Export
GBR,United Kingdom,MLT,Malta,agriculture,10,Cereals,1100662.28,2025,Export
GBR,United Kingdom,MLT,Malta,agriculture,10,Cereals,1100662.28,2025,Export
GBR,United Kingdom,MLT,Malta,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",547135.637,2025,Export
GBR,United Kingdom,MLT,Malta,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",547135.637,2025,Export
GBR,United Kingdom,MLT,Malta,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",556891.639,2025,Export
GBR,United Kingdom,MLT,Malta,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",556891.639,2025,Export
GBR,United Kingdom,MMR,Myanmar,agriculture,10,Cereals,39907.741,2025,Export
GBR,United Kingdom,MMR,Myanmar,agriculture,10,Cereals,39907.741,2025,Export
GBR,United Kingdom,MMR,Myanmar,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",7977.82,2025,Export
GBR,United Kingdom,MMR,Myanmar,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",7977.82,2025,Export
GBR,United Kingdom,MNE,Montenegro,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2485.514,2025,Export
GBR,United Kingdom,MNE,Montenegro,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2485.514,2025,Export
GBR,United Kingdom,MRT,Mauritania,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",446031.075,2025,Export
GBR,United Kingdom,MRT,Mauritania,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",446031.075,2025,Export
GBR,United Kingdom,MUS,Mauritius,agriculture,10,Cereals,11869.682,2025,Export
GBR,United Kingdom,MUS,Mauritius,agriculture,10,Cereals,11869.682,2025,Export
GBR,United Kingdom,MUS,Mauritius,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",662749.09,2025,Export
GBR,United Kingdom,MUS,Mauritius,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",662749.09,2025,Export
GBR,United Kingdom,MUS,Mauritius,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",57568.389,2025,Export
GBR,United Kingdom,MUS,Mauritius,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",57568.389,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,10,Cereals,2134.0,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,10,Cereals,2194.493,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,10,Cereals,60.493,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",581331.658,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",581045.371,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",286.288,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",484566.738,2025,Export
GBR,United Kingdom,MYS,Malaysia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",484566.738,2025,Export
GBR,United Kingdom,NGA,Nigeria,agriculture,10,Cereals,688537.272,2025,Export
GBR,United Kingdom,NGA,Nigeria,agriculture,10,Cereals,688537.272,2025,Export
GBR,United Kingdom,NGA,Nigeria,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",682662.561,2025,Export
GBR,United Kingdom,NGA,Nigeria,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",682662.561,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,10,Cereals,16741.694,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,10,Cereals,45255109.587,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,10,Cereals,45238367.893,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",28398499.034,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",28281088.673,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",117410.361,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",29214308.718,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",13579.326,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",65.087,2025,Export
GBR,United Kingdom,NLD,Netherlands,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",29200664.304,2025,Export
GBR,United Kingdom,NOR,Norway,agriculture,10,Cereals,263611.353,2025,Export
GBR,United Kingdom,NOR,Norway,agriculture,10,Cereals,263611.353,2025,Export
GBR,United Kingdom,NOR,Norway,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",35822169.765,2025,Export
GBR,United Kingdom,NOR,Norway,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",35822169.765,2025,Export
GBR,United Kingdom,NOR,Norway,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1061011.436,2025,Export
GBR,United Kingdom,NOR,Norway,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1061011.436,2025,Export
GBR,United Kingdom,NPL,Nepal,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",23022.901,2025,Export
GBR,United Kingdom,NPL,Nepal,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",23022.901,2025,Export
GBR,United Kingdom,NZL,New Zealand,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",197461.835,2025,Export
GBR,United Kingdom,NZL,New Zealand,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",197461.835,2025,Export
GBR,United Kingdom,NZL,New Zealand,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",539081.156,2025,Export
GBR,United Kingdom,NZL,New Zealand,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",539081.156,2025,Export
GBR,United Kingdom,OMN,Oman,agriculture,10,Cereals,18014.166,2025,Export
GBR,United Kingdom,OMN,Oman,agriculture,10,Cereals,18014.166,2025,Export
GBR,United Kingdom,OMN,Oman,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",770362.897,2025,Export
GBR,United Kingdom,OMN,Oman,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",770362.897,2025,Export
GBR,United Kingdom,OMN,Oman,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",450574.453,2025,Export
GBR,United Kingdom,OMN,Oman,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",450574.453,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,10,Cereals,96325.838,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,10,Cereals,6809.757,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,10,Cereals,89516.081,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",990659.788,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",990659.788,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",813616.196,2025,Export
GBR,United Kingdom,PAK,Pakistan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",813616.196,2025,Export
GBR,United Kingdom,PAN,Panama,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5011.622,2025,Export
GBR,United Kingdom,PAN,Panama,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5011.622,2025,Export
GBR,United Kingdom,PER,Peru,agriculture,10,Cereals,13119.306,2025,Export
GBR,United Kingdom,PER,Peru,agriculture,10,Cereals,33.218,2025,Export
GBR,United Kingdom,PER,Peru,agriculture,10,Cereals,13152.524,2025,Export
GBR,United Kingdom,PER,Peru,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1002.237,2025,Export
GBR,United Kingdom,PER,Peru,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",12456.656,2025,Export
GBR,United Kingdom,PER,Peru,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",11454.419,2025,Export
GBR,United Kingdom,PHL,Philippines,agriculture,10,Cereals,2546.455,2025,Export
GBR,United Kingdom,PHL,Philippines,agriculture,10,Cereals,2546.455,2025,Export
GBR,United Kingdom,PHL,Philippines,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",838876.892,2025,Export
GBR,United Kingdom,PHL,Philippines,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",838876.892,2025,Export
GBR,United Kingdom,PHL,Philippines,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",137575.162,2025,Export
GBR,United Kingdom,PHL,Philippines,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",137575.162,2025,Export
GBR,United Kingdom,POL,Poland,agriculture,10,Cereals,2922864.201,2025,Export
GBR,United Kingdom,POL,Poland,agriculture,10,Cereals,4774873.831,2025,Export
GBR,United Kingdom,POL,Poland,agriculture,10,Cereals,1852009.631,2025,Export
GBR,United Kingdom,POL,Poland,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",81.359,2025,Export
GBR,United Kingdom,POL,Poland,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",5999246.158,2025,Export
